index,raw,preprocessed tweet,char count,pos,pronouns,nouns,verbs,adverbs,adjectives,symbols,punctuation,proper nouns,entity label,word count,unique word count,TTR,entity raw text,mentions,hashtags,urls,count(rel words),relationship words,class,ttr curve,ttr slope
253,"Learning a new language can be a stressful experience for some. And, a fascinating experience for others.... http://t.co/PSqfJfGrhZ","Learning a new language can be a stressful e$SMILEY$erience for some. And, a fascinating e$SMILEY$erience for others.... $URL$",131,"['VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",0,5,3,0,3,0,3,0,[],18,14,0.7777777777777778,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 4, 4, 4, 4, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.28441558441558445
254,Today's JokeA guy took his girlfriend to her first football game. Afterward he asked her how she liked the game.... http://t.co/ZbgHuoW5EF,Today's JokeA guy took his girlfriend to her first football game. Afterward he asked her how she liked the game.... $URL$,138,"['NOUN', 'PART', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PRON', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'X']",3,6,3,2,3,0,2,1,"['DATE', 'ORDINAL', 'GPE']",21,20,0.9523809523809523,"['Today', 'first', 'http://t.co/ZbgHuoW5EF']",0,0,0,1,['girlfriend'],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 6, 6, 6, 6, 6, 7, 8, 9, 9, 9, 9, 9, 9, 10, 10, 10, 11]",0.3873913043478261
255,"When This Girl Starts Running, You Won't Be Able To Stop Laughing http://t.co/mgOyzBTZyb","When This Girl Starts Running, You Won't Be Able To Stop Laughing $URL$",88,"['ADV', 'DET', 'PROPN', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PART', 'VERB', 'VERB', 'NOUN']",1,1,6,2,1,0,1,1,[],13,13,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 6, 6, 6, 6, 7, 8, 8, 8, 9]",0.5142857142857142
256,"Today's Joke - Some members of a health club were having their first meeting. The director of the group said,... http://t.co/u68FZOshLv","Today's Joke - Some members of a health club were having their first meeting. The director of the group said,... $URL$",135,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'ADJ']",0,7,3,0,3,0,4,1,"['DATE', 'ORDINAL']",21,20,0.9523809523809523,"['Today', 'first']",0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.24615384615384617
257,More Time To Live...JokeA 54 year old woman had a heart attack and was taken to the hospital. While on the... http://t.co/ymp5QYXdW3,More Time To Live...JokeA $NUMBER$ year old woman had a heart attack and was taken to the hospital. While on the... $URL$,132,"['ADJ', 'NOUN', 'PART', 'VERB', 'PUNCT', 'NOUN', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'ADP', 'DET', 'PUNCT', 'ADJ']",0,7,4,0,3,0,3,0,['DATE'],22,22,1.0,['54 year old'],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.28581196581196583
258,Today's Inspirational QuoteIdeas are like stars; you will not succeed in touching them with your hands. But like... http://t.co/pNn2bYWGsd,Today's Inspirational QuoteIdeas are like stars; you will not succeed in touching them with your hands. But like... $URL$,138,"['NOUN', 'PART', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'INTJ', 'PUNCT', 'PROPN']",2,3,4,1,1,0,3,3,['DATE'],19,19,1.0,['Today'],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 6, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 10, 11, 11, 11]",0.4150197628458498
259,"Today's Inspirational Quote The one thing all famous authors, world class athletes, business tycoons, singers,... http://t.co/ltwL6YVw5u","Today's Inspirational Quote The one thing all famous authors, world class athletes, business tycoons, singers,... $URL$",136,"['NOUN', 'PART', 'PROPN', 'PROPN', 'DET', 'NUM', 'NOUN', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'NOUN']",0,10,0,0,1,0,5,2,"['DATE', 'ORG', 'CARDINAL']",16,16,1.0,"['Today', 'Inspirational Quote', 'one']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.254093732354602
260,Life BackwardsIn my next life I want to live my life backwards. You start out dead and get that out of the way.... http://t.co/G3zeCyh0DS,Life BackwardsIn my next life I want to live my life backwards. You start out dead and get that out of the way.... $URL$,137,"['NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PART', 'ADJ', 'CCONJ', 'VERB', 'DET', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN']",2,5,5,1,4,0,2,0,[],24,21,0.875,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 5, 5, 5, 5, 6, 7, 7, 7, 7, 7, 8, 8, 9, 10, 10, 10, 10, 10, 10]",0.358974358974359
261,I posted a new photo to Facebook http://t.co/wJc0WNdCpJ,I posted a new photo to Facebook $URL$,55,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN']",1,2,2,0,1,0,0,0,[],8,8,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 6, 6]",0.7738095238095238
262,Today's Joke - Three mischievous old Grannies were sitting on a bench outside a nursing home. When an old... http://t.co/necCr5G0QW,Today's Joke - Three mischievous old Grannies were sitting on a bench outside a nursing home. When an old... $URL$,131,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'NUM', 'ADJ', 'ADJ', 'PROPN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'DET', 'ADJ', 'PUNCT', 'NOUN']",0,5,2,1,3,0,3,2,['DATE'],20,19,0.95,['Today'],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 6, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10]",0.37648221343873517
263,His Cat Got Ahold Of The Vacuum And What It Did Had Me Cracking Up http://t.co/HsAHOK3Vz5,His Cat Got Ahold Of The Vacuum And What It Did Had Me Cracking Up $URL$,89,"['ADJ', 'PROPN', 'VERB', 'ADP', 'ADP', 'DET', 'PROPN', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'PART', 'NOUN']",2,2,4,0,1,0,0,2,[],16,16,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5, 6, 7, 8, 8, 8, 8, 8, 9, 9]",0.5220588235294118
264,First it was with my last name. Now it's my birthyear http://t.co/kjqt6Njt1Z,First it was with my last name. Now it's my birthyear $URL$,76,"['ADV', 'PRON', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADJ', 'NOUN', 'NOUN']",2,3,2,2,3,0,1,0,['ORDINAL'],12,11,0.9166666666666666,['First'],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7]",0.45494505494505494
265,Incredible... http://t.co/HB7sboI3hW,Incredible... $URL$,36,"['ADJ', 'PUNCT', 'X']",0,0,0,0,1,0,1,0,[],2,2,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3]",1.0
266,"Today's Inspirational Quote Millions of men have lived to fight, build palaces and boundaries, shape destinies... http://t.co/VEKWBnCSyM","Today's Inspirational Quote Millions of men have lived to fight, build palaces and boundaries, shape destinies... $URL$",136,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",0,7,4,0,0,0,3,3,"['DATE', 'ORG']",17,17,1.0,"['Today', 'Inspirational Quote Millions']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7]",0.2883116883116883
267,"Today's Joke - A bank robber wanted to keep his identity secret, but didn't wear a mask. He told all in the bank... http://t.co/guM4G3TbHS","Today's Joke - A bank robber wanted to keep his identity secret, but didn't wear a mask. He told all in the bank... $URL$",138,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN']",1,8,5,1,1,0,4,2,"['DATE', 'PERSON']",24,24,1.0,"['Today', 'Joke - A']",0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]",0.34679802955665023
268,"Today's Inspirational QuoteYou see, idealism detached from action is just a dream. But idealism allied with... http://t.co/KKJKLNQJN7","Today's Inspirational QuoteYou see, idealism detached from action is just a dream. But idealism allied with... $URL$",133,"['NOUN', 'PART', 'PROPN', 'PROPN', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'PUNCT', 'X']",0,5,4,1,0,0,3,2,['DATE'],17,16,0.9411764705882353,['Today'],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 5, 6, 6, 6, 7, 8, 8, 8, 9, 9, 9, 9, 9, 10]",0.4142857142857143
269,Today's Joke - A couple returns from their honeymoon refusing to speak to each other. The groom's best friend... http://t.co/sbutZvMHUo,Today's Joke - A couple returns from their honeymoon refusing to speak to each other. The groom's best friend... $URL$,135,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'PART', 'ADJ', 'NOUN', 'PUNCT', 'X']",0,5,3,0,3,0,3,2,"['DATE', 'PERSON']",20,19,0.95,"['Today', 'Joke - A']",0,0,0,2,"['groom', 'friend']",bot_social3,"[1, 2, 3, 4, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9]",0.2817391304347826
270,"Etiquette Class...JokeDuring a good manners and etiquette class being held for young children, the teacher says... http://t.co/Y2GLSYL9Ff","Etiquette Class...JokeDuring a good manners and etiquette class being held for young children, the teacher says... $URL$",137,"['PROPN', 'PROPN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PUNCT', 'PROPN']",0,5,4,0,2,0,3,3,[],17,17,1.0,[],0,0,0,2,"['children', 'teacher']",bot_social3,"[1, 1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.34805194805194806
271,9/11   America the Beautifulhttps://t.co/Qf140W6z4S http://t.co/TFu322PAbX,$NUMBER$/11 America the Beautifulhttps://$URL$ $URL$,74,"['NUM', 'SPACE', 'PROPN', 'DET', 'PROPN', 'SYM', 'PROPN', 'NOUN']",0,1,0,0,0,1,0,3,['LOC'],5,5,1.0,['  America'],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5, 6]",0.6666666666666666
272,Good morning everybodyhttps://t.co/ZIngDEOB6M http://t.co/sEBGtiIiGz,Good morning everybodyhttps://$URL$ $URL$,68,"['ADJ', 'NOUN', 'NOUN', 'SYM', 'NOUN', 'PROPN', 'NOUN']",0,4,0,0,1,1,0,1,['TIME'],4,4,1.0,['morning'],0,0,0,0,[],bot_social3,"[1, 2, 2, 3, 3, 4, 4]",0.5
273,Doctor's Office...JokeA 75-year-old man walked into a crowded waiting room at a doctor's office and approached... http://t.co/UbD8Z5rR9W,Doctor's Office...JokeA $NUMBER$-year-old man walked into a crowded waiting room at a doctor's office and approached... $URL$,136,"['PROPN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'NUM', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'X']",0,5,2,0,2,0,3,3,[],17,16,0.9411764705882353,[],0,0,0,2,"['Doctor', 'doctor']",bot_social3,"[1, 2, 2, 3, 3, 4, 4, 5, 6, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 11]",0.4126086956521739
274,"Today's Joke - Thu, 11 Sep 2014A man went to the Police Station wishing to speak with the burglar who had broken... http://t.co/4ASjoqjdlr","Today's Joke - Thu, $NUMBER$ Sep $NUMBER$A man went to the Police Station wishing to speak with the burglar who had broken... $URL$",138,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PROPN', 'NUM', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'X']",0,4,5,0,0,0,3,5,"['DATE', 'PERSON', 'TIME', 'ORG']",23,21,0.9130434782608695,"['Today', 'Joke - Thu', '11 Sep 2014A', 'the Police Station']",0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9]",0.26666666666666666
275,Today's Inspirational QuoteA hunch is creativity trying to tell you something.— Frank Capra,Today's Inspirational QuoteA hunch is creativity trying to tell you something.— Frank Capra,93,"['NOUN', 'PART', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PART', 'VERB', 'PRON', 'PROPN', 'PROPN', 'PROPN']",1,3,3,0,2,0,0,3,"['DATE', 'ORG', 'PERSON']",13,13,1.0,"['Today', 'Inspirational QuoteA', 'Frank Capra']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 4, 4, 4, 5, 6, 6, 6]",0.34065934065934067
276,Spanish Delicacy...JokeAn American touring Spain stopped at a local restaurant following a day of sightseeing.... http://t.co/u2RRV7fbJC,Spanish Delicacy...JokeAn American touring Spain stopped at a local restaurant following a day of sightseeing.... $URL$,136,"['ADJ', 'PROPN', 'PUNCT', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",0,4,3,0,3,0,2,3,"['NORP', 'GPE', 'DATE']",16,15,0.9375,"['Spanish', 'Spain', 'a day']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 4, 5, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7]",0.3403508771929824
277,"Today's Inspirational Quote True merit, like a river, the deeper it is, the less noise it makes.— Edward Frederick Lindley Wood","Today's Inspirational Quote True merit, like a river, the deeper it is, the less noise it makes.— Edward Frederick Lindley Wood",129,"['NOUN', 'PART', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'PRON', 'VERB', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN']",2,4,2,0,3,0,3,6,"['DATE', 'ORG', 'PERSON', 'PERSON']",21,19,0.9047619047619048,"['Today', 'Inspirational Quote True', 'makes.�\x80\x94 Edward', 'Frederick Lindley Wood']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4, 5, 6, 7, 7, 7, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.32307692307692304
278,Today's JokeA Georgia Congressman was seated next to a little girl on the airplane leaving from Atlanta when he... http://t.co/1UXGxzgfuE,Today's JokeA Georgia Congressman was seated next to a little girl on the airplane leaving from Atlanta when he... $URL$,137,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADV', 'PRON', 'PUNCT', 'PUNCT']",1,3,3,2,1,0,2,4,"['DATE', 'PERSON', 'GPE']",20,20,1.0,"['Today', 'JokeA Georgia', 'Atlanta']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 10]",0.3935629587803501
279,"Today's Inspirational QuoteNo one should be ashamed to admit they are wrong, which is but saying, in other... http://t.co/Uqs5O86Mau","Today's Inspirational QuoteNo one should be ashamed to admit they are wrong, which is but saying, in other... $URL$",132,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PRON', 'VERB', 'VERB', 'ADJ', 'PART', 'VERB', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'ADJ', 'VERB', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'ADJ', 'PUNCT', 'X']",2,1,6,0,4,0,3,2,"['DATE', 'FAC']",19,19,1.0,"['Today', 'Inspirational QuoteNo']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10]",0.33695652173913043
280,"Today's Joke - The teacher asked little Johnny, “What’s two and two?”. He counted 1-2-3-4 on his fingers and... http://t.co/hM1VvUVDej","Today's Joke - The teacher asked little Johnny, “What’s two and two?”. He counted $NUMBER$-2-3-4 on his fingers and... $URL$",140,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADJ', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'CCONJ', 'INTJ', 'PRON', 'VERB', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'SYM', 'NUM', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'PUNCT', 'NOUN']",1,5,2,0,2,1,5,2,"['DATE', 'PERSON', 'PERSON', 'DATE', 'CARDINAL']",20,20,1.0,"['Today', 'Joke - The', 'Johnny', '�\x80\x9cWhat�\x80\x99s two', '1']",0,0,0,1,['teacher'],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 7, 7, 8, 9, 10, 11, 11, 11, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13, 13, 13]",0.4133004926108374
281,Enjoy this and you will not want anyhow to live in this world anymore !!http://t.co/wOVqts4myK http://t.co/LIXOHeMU35,Enjoy this and you will not want anyhow to live in this world anymore !!$URL$ $URL$,117,"['VERB', 'DET', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PUNCT', 'VERB', 'X']",1,1,5,3,0,0,2,0,[],16,15,0.9375,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 9, 10]",0.478844169246646
282,Enjoy this and watch how the Indian people behave with English language !! I am sure that you will laugh for an... http://t.co/xuFNDlCww1,Enjoy this and watch how the Indian people behave with English language !! I am sure that you will laugh for an... $URL$,137,"['VERB', 'DET', 'CCONJ', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'PUNCT', 'X']",2,2,6,1,3,0,3,0,"['NORP', 'LANGUAGE']",23,23,1.0,"['Indian', 'English']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10]",0.3353846153846154
283,Can You See Me? http://t.co/k0nnPv3kgl,Can You See Me? $URL$,38,"['VERB', 'PRON', 'VERB', 'PRON', 'PUNCT', 'NOUN']",2,1,2,0,0,0,1,0,[],5,5,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 2, 2, 3, 4]",0.5142857142857143
284,Making Mom Happy....JokeA young man shopping in a supermarket noticed a little old lady following him around. If... http://t.co/f8UHMSRwyT,Making Mom Happy....JokeA young man shopping in a supermarket noticed a little old lady following him around. If... $URL$,138,"['VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PRON', 'ADV', 'PUNCT', 'ADP', 'PUNCT', 'X']",1,4,4,1,3,0,3,2,[],19,18,0.9473684210526315,[],0,0,0,1,['Mom'],bot_social3,"[1, 2, 2, 3, 4, 5, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 9, 9, 9, 10]",0.34980237154150196
285,"Today's Joke -During the wedding rehearsal, the groom approached the priest with an unusual offer: ""Look, I'll... http://t.co/Xi3n9JI69x","Today's Joke -During the wedding rehearsal, the groom approached the priest with an unusual offer: ""Look, I'll... $URL$",136,"['NOUN', 'PART', 'PROPN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'X']",1,6,4,0,1,0,5,1,"['DATE', 'PERSON']",18,16,0.8888888888888888,"['Today', 'Joke']",0,0,0,1,['groom'],bot_social3,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 10]",0.2923076923076923
286,have three precious things which I hold fast and prize. The first is gentleness; the second is frugality; the... http://t.co/x5rNtlXn4F,have three precious things which I hold fast and prize. The first is gentleness; the second is frugality; the... $URL$,135,"['VERB', 'NUM', 'ADJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'CCONJ', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'VERB', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'DET', 'PUNCT', 'X']",1,5,4,1,3,0,4,0,"['CARDINAL', 'ORDINAL', 'ORDINAL']",20,19,0.95,"['three', 'first', 'second']",0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10]",0.3382608695652174
287,Today's Inspirational Quote An error doesn't become a mistake until you refuse to correct it.— Orlando A. Battista,Today's Inspirational Quote An error doesn't become a mistake until you refuse to correct it.— Orlando A. Battista,116,"['NOUN', 'PART', 'PROPN', 'PROPN', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'NUM', 'PROPN', 'NOUN', 'PROPN']",1,4,4,1,0,0,0,4,"['DATE', 'ORG', 'PERSON']",18,18,1.0,"['Today', 'Inspirational Quote', 'Orlando A. Battista']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 9, 9, 9, 9]",0.41578947368421054
288,"Today's Joke - A little boy was attending his first wedding. After the service, his cousin asked him, ""How many... http://t.co/F79rbk7c5F","Today's Joke - A little boy was attending his first wedding. After the service, his cousin asked him, ""How many... $URL$",137,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'X']",1,5,3,1,5,0,6,1,"['DATE', 'PERSON', 'ORDINAL']",21,20,0.9523809523809523,"['Today', 'Joke - A', 'first']",0,0,0,1,['cousin'],bot_social3,"[1, 2, 3, 4, 5, 6, 6, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11]",0.2838827838827839
289,FBI Tip...JokeThe phone rings at the FBI headquarters. “Hello?” “I’m calling to report my neighbor Tom. He is... http://t.co/20wNWxa9I6,FBI Tip...JokeThe phone rings at the FBI headquarters. “Hello?” “I’m calling to report my neighbor Tom. He is... $URL$,143,"['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'X']",1,4,4,1,1,0,4,5,"['ORG', 'ORG', 'PERSON']",19,18,0.9473684210526315,"['FBI', 'FBI', 'Tom']",0,0,0,0,[],bot_social3,"[1, 1, 2, 2, 3, 3, 4, 5, 5, 5, 5, 6, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11]",0.43869565217391304
290,I posted a new photo to Facebook http://t.co/CcqBAMtm1e,I posted a new photo to Facebook $URL$,55,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN']",1,2,2,0,1,0,0,0,[],8,8,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 6, 6]",0.7738095238095238
